신고번호,신고일자,신고세관부호,수입신고구분코드,수입거래구분코드,수입종류코드,징수형태코드,운송수단유형코드,신고인부호,수입자,해외거래처부호,특송업체부호,HS10단위부호,적출국가코드,원산지국가코드,관세율,관세율구분코드,원산지표시유무코드,신고중량(KG),과세가격원화금액,우범여부,핵심적발
56976091,2020-01-20,20,B,11,21,11,10,WRS98AF,AD5ELLK,4WSXDSK,,7326909000,JP,JP,8.0,A,B,10.0,15.0,1,1
85514491,2020-01-20,40,B,11,21,18,40,RBKRC5B,86LOJRX,,,6813810000,IT,IT,0.0,FEU1,E,141.0,478187.4,1,1
31806857,2020-01-20,40,B,87,21,18,40,R5P6P4N,KW8H97R,BKYOXFF,,9504903000,HK,CN,0.0,C,E,1841.6,94842.4,0,0
91422522,2020-01-20,40,B,11,21,43,10,69Z0KLV,MIDLECR,25WQUW1,MWIDNS,8544499090,DE,DE,0.0,FEU1,Y,25.4,20.32,0,0
81952667,2020-01-20,40,B,11,21,14,40,NRZMBM4,RO4I0VY,WK881X2,,2501001020,CN,CN,0.6,FCN1,S,1000.0,13800.0,0,0
58136564,2020-01-20,20,B,89,21,11,10,L77JJEG,CCCNN53,O9QXSRZ,,1514110000,CA,CA,0.7,FCA1,E,681756.0,307881009.6,0,0
17201565,2020-01-20,40,B,87,21,43,40,DWNJQL8,ROCGG22,,MWIDNS,9620000000,CN,CN,5.0,F,E,58.8,3845.52,1,2
37678179,2020-01-20,40,B,11,21,43,40,DWNJQL8,9L4B3DA,,,6307200000,GB,GB,0.0,FEU1,E,10.0,4015.0,1,2
97809870,2020-01-20,20,B,11,21,43,10,L77JJEG,6A5T73S,IL7YA1I,,3504002090,CN,CN,2.4,FCN1,B,9500.0,15163900.0,1,1
77136846,2020-01-20,16,B,11,21,11,10,OZB7KED,372XJWT,2OQZJ37,,3926909000,CN,CN,3.9,FCN1,B,600.0,360.0,1,1
28613019,2020-01-20,40,B,11,11,11,40,DWNJQL8,H60W7AD,,,2204211000,GR,GR,0.0,FEU1,E,13.5,1782.0,0,0
15786868,2020-01-20,40,B,11,21,43,40,PF1L1IG,37FVXQA,,MWIDNS,8708959000,RO,RO,8.0,A,E,1280.0,707584.0,1,1
21892849,2020-01-20,16,B,11,21,43,40,X2D9TDI,ZMZCHLV,NDRMNDD,,7205210000,CN,CN,0.0,FCN1,E,4960.0,1956720.0,0,0
31799705,2020-01-20,40,B,11,21,43,40,PF1L1IG,KX9HPYJ,1QZYGCU,,8708999000,US,KR,8.0,A,Y,55924.0,391468.0,0,0
57557511,2020-01-20,20,B,11,21,11,10,PF1L1IG,2B2YMD1,7PN0VA5,,9401809000,CN,CN,0.0,C,B,358.0,429.6,1,1
27987657,2020-01-20,30,B,11,21,43,10,158PVN2,MIQBKYB,QPISR7N,,3926909000,JP,JP,6.5,C,G,8.0,4.8,0,0
43713725,2020-01-20,20,B,11,21,43,10,61E0VS2,5WSXJV6,UHXDM25,,6903909070,US,US,0.0,FUS1,G,70.0,117075.0,1,1
66329078,2020-01-20,30,B,11,21,11,40,WEN273E,2PFPAVE,0FE5PX4,,9027100000,CN,KR,0.0,CIT,E,20.0,31784.0,0,0
10377268,2020-01-20,40,B,11,21,14,10,5XHS2TE,IQQN0GO,74FHLEX,,8534009000,CN,CN,0.0,C,E,5.0,155.0,1,1
12321666,2020-01-20,20,B,11,21,11,10,E3Q8ABV,EXXEXCS,F2SD6OI,,6307100000,CN,CN,10.0,A,Y,6.0,42.6,0,0
19756356,2020-01-20,20,B,11,21,11,10,OQY4ZUC,1XEIAPB,,,6204320000,CN,CN,13.0,A,B,25.0,13119.999999999998,0,0
40866826,2020-01-20,13,B,11,21,11,40,W8UXMQ2,HKBSDTW,DY2N1CV,LM3SJ4,8438900000,US,US,0.0,FUS1,E,80.0,15744.0,1,1
84150716,2020-01-20,20,B,11,21,11,10,OQY4ZUC,24V2ECO,9QIF0MP,,8471509000,CN,CN,0.0,C,B,2109.5,467676.15,0,0
46629449,2020-01-20,40,B,11,21,18,40,GKIYMO3,HMQ7Q53,RPIVBD2,MWIDNS,9609101000,US,JP,8.0,A,E,89.4,670.5,0,0
13829894,2020-01-20,40,B,11,21,43,40,1XCM1XF,J7CI7B7,5IZD95H,W6UCD9,7308100000,CN,CN,0.0,C,E,1307.5,396172.5,0,0
84045350,2020-01-20,20,B,11,21,43,40,KZ1IZ5O,KIP93LD,J6CQGJD,W5AYVM,306179090,MY,MY,20.0,A,G,6500.0,1775800.0,0,0
35818977,2020-01-20,40,B,89,21,11,40,8EF0CRI,ALD7H7V,3FZEI0F,,3911909000,JP,JP,6.5,C,G,1000.0,412500.0,0,0
96193148,2020-01-20,20,B,11,21,11,10,U8YJ1TN,F7PSD3R,KMM5MEM,,6404199000,CN,CN,9.1,E1,S,290.4,77769.12,0,0
72460666,2020-01-20,20,B,11,21,11,10,43MSLZK,XM89H2T,XZZVG98,,3004909900,DE,DE,0.0,FEU1,Y,798.6,222010.8,0,0
93623161,2020-01-20,20,B,11,21,11,10,KWSE1HX,1UNSTGP,G9G9F13,,3926909000,CN,CN,3.9,FCN1,B,43.0,25.8,0,0
81892616,2020-01-20,10,B,11,28,43,10,FU4QYZ3,YF2VA71,LJ94Q88,,5806320000,CN,CN,8.0,A,Y,1.0,322.3,0,0
23393806,2020-01-20,40,B,11,21,11,10,LD5XC5E,3LYI1Q8,ZE8X170,,6815990000,CN,CN,8.0,A,Y,10.0,393.0,1,1
58337033,2020-01-20,20,B,87,21,11,10,W8UXMQ2,XB2QVT4,VZN3JZ6,,8512900000,CN,CN,8.0,A,Y,332.0,36420.4,0,0
84061006,2020-01-20,20,B,11,21,11,10,23TMRU0,1VHJG03,IB17J2O,,710802000,CN,CN,27.0,A,B,24000.0,7036800.0,0,0
78479749,2020-01-20,40,B,11,21,11,40,OZB7KED,NDL5F5D,DSSX3VP,,3004909900,NL,DE,0.0,FEU1,Y,80.0,22240.0,0,0
32446804,2020-01-20,40,B,87,21,18,10,PF1L1IG,XIPHXXV,TAU9HB1,,2008119000,CN,CN,57.5,FCN1,E,4000.0,890400.0,0,0
61556002,2020-01-20,40,B,11,21,11,10,UOOH9ZX,EMRSLVX,GCPNHU7,,3926909000,CN,CN,6.5,C,B,794.7,476.82,0,0
38679564,2020-01-20,20,B,11,21,11,10,N8XBQG4,SRXEFLI,,,3304209000,JP,JP,6.5,C,Y,8.0,1379.2,0,0
78718544,2020-01-20,20,B,11,21,11,10,1RZFN63,XIKK7OW,26W89DR,,8501401000,CN,CN,3.2,FCN1,B,243.0,504249.3,0,0
84896028,2020-01-20,30,B,11,21,11,10,CQH9QMU,SMN7A85,DKJKAJA,,8421999099,JP,JP,5.0,F,S,273.6,1586.88,0,0
13192198,2020-01-20,13,B,94,21,11,10,575N8BW,ZY9MRH8,P575YW3,,8504403090,US,US,0.0,FUS1,E,71.3,1932.23,0,0
49039301,2020-01-20,20,B,11,21,11,10,X4WUP3G,1YD1KUL,Z00PHDR,,8537109000,JP,US,8.0,A,G,11.1,3335.55,0,0
40398541,2020-01-20,30,B,11,21,11,10,Q9ZG6R5,0G1THMR,QJIO1RS,W6UCD9,8301401090,CN,CN,0.0,FCN1,B,3148.0,28961.6,0,0
20641018,2020-01-20,30,B,11,21,11,10,ZGNH4UK,O7KAO7O,GB5G7N9,,1201909000,CN,CN,5.0,W1,S,40000.0,11164000.0,0,0
70630742,2020-01-20,20,B,11,21,11,10,E3Q8ABV,KXVTRV8,9YN4W8K,,4911990000,CN,CN,0.0,A,B,0.4,1.08,0,0
14294626,2020-01-20,20,B,11,21,11,10,L234JPC,NN50EKD,96CCC16,,8481802000,JP,JP,8.0,A,B,2.0,1762.4,0,0
42044462,2020-01-20,40,B,89,21,43,40,89L3UKQ,SAJQ1AU,GOMZHMJ,VZIZJJ,9608200000,SG,SG,8.0,A,E,1.0,19.1,0,0
51705393,2020-01-20,40,B,11,21,18,40,HV1AB1L,P4HZS7W,87TO3QR,MWIDNS,3403199000,JP,JP,6.5,C,E,1920.0,935616.0,1,1
22703513,2020-01-20,20,B,11,21,11,40,FG66YE1,EZPJ2HR,QHBKQSS,,2204211000,US,US,15.0,F,E,10.0,1320.0,0,0
92737682,2020-01-20,40,B,11,21,11,40,DWNJQL8,CBZU3TU,D3XK1OR,,9401799000,CN,CN,0.0,C,E,2826.0,67541.4,0,0
18849977,2020-01-20,20,B,11,21,11,10,GLV0FEA,Q5BH16X,CF2J6WU,,3923400000,JP,JP,6.5,C,S,117.0,737.1,0,0
48955129,2020-01-20,20,B,11,21,43,10,DN7LBUR,TBGUXTZ,DC8ZFRX,,2701110000,RU,RU,0.0,A,E,10000000.0,387000000.0,0,0
79936158,2020-01-20,30,B,11,21,11,40,IL0ECV3,T0TOOB3,I7VSXV7,,4002590000,FR,FR,8.0,A,E,25.0,12855.000000000002,0,0
43594892,2020-01-20,10,B,11,21,43,40,7TTJVAJ,FD4BTQT,RB6HURK,,901110000,CO,CO,0.0,FCO1,S,2100.0,1280790.0,0,0
35057321,2020-01-20,40,B,11,21,43,10,62RAPC6,WNUHZT1,YQ1JLRT,,6212102000,CN,CN,5.2,FCN1,E,8.0,444.0,0,0
38800325,2020-01-20,20,B,11,21,11,10,YAHFNQL,803AH17,MS796BZ,,4203293000,CN,CN,0.0,FCN1,E,65.8,445097.52,0,0
70445130,2020-01-20,20,B,11,21,11,10,3SSNOJB,A8OMSMK,0JTKLDW,,1905901090,MY,MY,0.0,FAS1,G,34128.0,6037243.2,0,0
79527523,2020-01-20,40,B,11,21,11,10,P0PG8TK,L9X0PE1,,,9503001800,CN,CN,0.0,C,E,2000.0,738600.0,1,2
30852897,2020-01-20,40,B,11,21,11,10,CAJMKA7,ZIX6041,EJJWKKF,,9027509000,US,US,0.0,C,G,45.0,76707.0,0,0
70463457,2020-01-20,40,B,11,21,11,40,K24WNBY,1RPARTO,,,8541601000,CN,CN,0.0,C,G,14.0,43246.0,0,0
15489616,2020-01-20,20,B,11,21,11,10,PF1L1IG,3GQAOA4,F3DWT0P,,4202921090,CN,CN,3.2,FCN1,E,326.6,195.96,1,1
23194549,2020-01-20,40,B,11,21,14,40,OZB7KED,I8GNRZH,15FJDZI,MWIDNS,8419810000,US,US,0.0,FUS1,E,425.0,93075.0,0,0
57153735,2020-01-20,40,B,11,21,11,10,FVI4U22,X867S1Y,,,3401191090,IE,IE,6.5,C,E,2.0,159.0,0,0
98936789,2020-01-20,30,B,87,21,43,40,DWNJQL8,LGN9ZMM,RA72JWT,MWIDNS,3926909000,HK,CN,6.5,C,G,45.0,27.0,0,0
62479965,2020-01-20,40,B,11,21,43,40,DWNJQL8,0ER8AX5,ZXPO8JG,VZIZJJ,3926909000,CN,CN,3.9,FCN1,E,14.6,8.76,1,1
96735495,2020-01-20,40,B,94,21,18,40,FVI4U22,P36MQTO,,W6UCD9,8517701029,VN,VN,0.0,CIT,E,6.2,1316.2600000000002,0,0
41375120,2020-01-20,20,B,11,21,43,10,FOVFD9M,BVRSMT8,YO5Y5XW,,3920920000,US,US,6.5,C,E,90.0,145737.0,0,0
39802097,2020-01-20,20,B,11,21,11,10,X4WUP3G,SAD6I5L,41GHZ47,,4202999000,CN,CN,8.0,A,G,14.9,144.53,1,1
56709287,2020-01-20,20,B,11,21,11,40,7DORHA7,VZBTNCB,,,4202211090,IT,TH,8.0,A,G,66.2,2038.96,0,0
65876708,2020-01-20,20,B,11,21,11,10,43MSLZK,N4B2SNZ,23RIU88,,4202199000,US,US,8.0,A,Y,6.4,110.72,0,0
34080747,2020-01-20,40,B,94,21,43,40,DWNJQL8,3WDK65Q,K0KC0F8,,9503003800,CN,CN,2.4,FCN1,Y,6897.6,868407.8400000002,1,2
36919025,2020-01-20,40,B,11,21,43,40,PF1L1IG,W9FRQSI,LB7BFK6,VZIZJJ,8511109000,JP,JP,8.0,A,E,3.4,4256.12,0,0
70937755,2020-01-20,40,B,11,21,11,40,R3N6ZU4,PIRJPAS,LSITAA8,,3808929000,FR,FR,0.0,FEU1,Y,4000.0,1969200.0,0,0
68734091,2020-01-20,40,B,11,21,43,40,73Q1QQE,HJQ2F2M,W8M5371,VZIZJJ,4015190000,HK,MY,8.0,A,E,300.0,16650.0,1,1
95061167,2020-01-20,40,B,94,21,11,10,DB9B0VN,PM6V876,,,8517129090,US,US,0.0,C,Y,2.0,29078.8,0,0
15371453,2020-01-20,41,B,11,21,13,40,IBDU122,MX2J1DG,97L41CL,AT9SIZ,709594010,US,KR,30.0,A,S,1500.0,6910800.0,0,0
93543253,2020-01-20,16,B,11,21,11,10,0PRQNY7,OD8U2KQ,M27RTMS,,6203430000,CN,CN,13.0,A,Y,62.1,12270.96,1,1
64754230,2020-01-20,30,B,11,21,14,40,6V8QPPW,KMQZ1J0,QOOP8MU,,6109101000,IT,IT,13.0,A,E,35.0,546.0,0,0
57456164,2020-01-20,30,B,11,21,43,10,FHKA3XD,1FRX7EL,P8B16SX,,6202110000,VN,VN,13.0,A,S,16.0,12734.4,0,0
13870097,2020-01-20,30,B,11,21,11,10,30KWO4D,0F8KPVF,UBDPJGR,,6401929090,CN,CN,0.0,FCN1,G,1266.0,857082.0,0,0
51307475,2020-01-20,40,B,11,21,11,10,FNWQTV5,1I4Z34P,L2QAD0K,,7117900000,JP,FR,8.0,A,E,0.6,12.42,1,1
50157785,2020-01-20,20,B,11,21,11,10,L5GONLU,EGIPDC3,BVO64SZ,,3908103000,JP,JP,6.5,C,G,20.0,21760.0,0,0
50104464,2020-01-20,30,B,11,21,11,10,RUQ523G,M9GVCC8,8IYZ18J,,3926909000,CN,CN,3.4,FCN1,Y,790.0,474.0,0,0
94466381,2020-01-20,20,B,11,21,11,10,OZKXWOX,OTOAH9B,EF1QZ5H,W6UCD9,4012209020,JP,JP,8.0,A,G,13661.0,1579211.6,0,0
65223929,2020-01-20,20,B,11,21,43,40,MRCDA0F,RG3N914,,,3926909000,RO,RO,0.0,FEU1,E,141.0,84.6,0,0
31220287,2020-01-20,40,B,11,21,11,10,PF1L1IG,OY1CLID,9FA4L2D,,6109101000,IT,IT,13.0,A,G,1.0,15.6,0,0
82656676,2020-01-20,40,B,11,21,11,40,ZKB0LAL,VM11XFB,VH8BK8T,MWIDNS,6211431000,US,US,0.0,FUS1,B,0.8,41.44,0,0
84794668,2020-01-20,40,B,11,21,11,10,ZQLV58T,XS9UCGK,NMBOXXZ,,4901999000,ES,KR,0.0,A,B,1.6,5.760000000000002,0,0
65350324,2020-01-20,30,B,11,21,11,40,UOOH9ZX,7H957L2,4QC013K,,8505119000,CN,CN,4.8,FCN1,G,34.0,5399.200000000002,0,0
56883733,2020-01-20,20,B,11,21,11,40,PF1L1IG,5OU9E45,7CKSPNF,,8414519000,CA,US,8.0,A,E,211.8,85736.64000000001,1,2
79767872,2020-01-20,40,B,11,21,43,10,CC802L0,R9JRPYJ,U7VHXHV,,9102119090,HK,CN,8.0,A,E,7.0,8413.300000000001,1,1
72437148,2020-01-20,40,B,11,21,11,10,DWNJQL8,L5S0E84,S1VM86P,,3926909000,HK,CN,6.5,C,E,30.0,18.0,1,1
38659822,2020-01-20,53,B,83,21,43,40,5XHS2TE,XTVUD7A,MEVSSBL,5V1OQR,3304999000,TH,TH,6.5,C,E,375.0,100387.5,0,0
68553394,2020-01-20,30,B,11,21,11,10,D7YU1I2,RJG1N2G,QFUTQDH,,1604159000,TH,TH,0.0,FAS1,Y,1800.0,6323040.0,0,0
84045203,2020-01-20,16,B,89,21,11,10,S1N2WHR,GFCD3GY,33765J1,,9209999000,CN,CN,8.0,A,G,72.5,6887.5,0,0
55600070,2020-01-20,20,B,11,21,11,40,A7POIBB,81KGW8I,NPKQ6XY,MWIDNS,3401300000,SG,FR,6.5,C,Y,0.2,49.12000000000001,0,0
11495563,2020-01-20,40,B,11,21,14,40,F463TSU,YAOW3J7,E44MM7Y,,710807000,CN,CN,27.0,C,E,20000.0,5304000.0,0,0
43056301,2020-01-20,40,B,11,21,11,40,X6BHPT7,WNUHZT1,ERI5688,,3824999090,KR,KR,6.5,C,Y,550.0,6875.0,0,0
67544951,2020-01-20,20,B,11,21,43,40,12WCE9E,RM2K1WE,1HCOTVX,77BN4M,9032894091,US,JP,3.0,A,Y,0.7,168055.22999999998,0,0
59193959,2020-01-20,20,B,11,21,11,10,RZXCX7U,Q5041RK,,,3920999090,GB,GB,6.5,C,E,35.0,6272.0,1,1
82636162,2020-01-20,40,B,11,21,18,40,PF1L1IG,708A72F,,VZIZJJ,6806909000,US,US,0.0,FUS1,E,40.0,10216.0,0,0
35012717,2020-01-20,40,B,11,21,43,10,BAIQVNM,EA1ZLUZ,4EHHHTX,,2102201000,VN,VN,0.0,FVN1,G,20000.0,4168000.0,0,0
36494005,2020-01-20,40,B,87,11,14,40,KWSE1HX,KL9KGVP,DV61O8W,,5407101000,JP,JP,8.0,A,Y,100.0,7630.0,1,1
11934446,2020-01-20,40,B,11,21,18,40,DWNJQL8,KZ0ODMF,,,8513109090,CN,CN,8.0,A,E,3.4,43.52,0,0
36044062,2020-01-20,40,B,87,21,18,40,43MSLZK,4TNV14J,,VZIZJJ,9403890000,CN,CN,0.0,C,E,5000.0,38000.0,1,1
86897786,2020-01-20,10,B,11,21,43,40,8EF0CRI,EA3V6JE,,,3403193000,KR,US,0.0,FUS1,Y,18.9,12912.48,0,0
66254100,2020-01-20,30,B,11,21,43,10,6V8QPPW,VOM36NJ,AZC73FG,,8504402019,CN,CN,4.2,FCN1,E,1650.0,1034385.0,0,0
64287695,2020-01-20,20,B,11,11,11,10,K3E28IQ,JZ3YBF9,HV7KVEA,,2926909099,CN,CN,2.6,FCN1,B,3000.0,5910300.0,0,0
97869146,2020-01-20,13,B,11,21,11,10,RBKRC5B,AGXO7U4,GBYVYGD,,3926400000,CN,CN,6.5,C,S,239.0,932.1,0,0
63111696,2020-01-20,39,B,11,21,11,10,6INPK1F,OUDRKX8,WQG5VEC,,4421913000,CN,CN,4.8,FCN1,Y,336.0,271454.4,0,0
79282177,2020-01-20,20,B,87,26,18,40,PF1L1IG,KN4OLII,F8VJJE0,W6UCD9,3304991000,JP,JP,6.5,C,G,180.0,32058.0,1,1
11611183,2020-01-20,20,B,11,21,11,10,4QJLUKY,F3VHSLH,BOZIS9R,,8543702020,CN,CN,0.0,FCN1,Y,398.0,117012.0,0,0
20765462,2020-01-20,40,B,94,21,14,40,8ISFS79,5S3RCE5,KKOLQ16,W6UCD9,8513109010,CN,CN,3.2,FCN1,E,150.0,135180.0,0,0
66129874,2020-01-20,40,B,11,21,11,10,8MTRQLF,FW6SKEE,6IV15GL,,3917329000,DE,DE,0.0,FEU1,E,1.6,464.48,0,0
58358453,2020-01-20,40,B,11,21,11,40,FVI4U22,36P2O8F,IB17J2O,,3304209000,JP,JP,6.5,C,B,177.9,30669.960000000006,0,0
69002227,2020-01-20,40,B,11,21,11,10,4RRXV85,KE4DKQ1,HC3VPPG,MWIDNS,9031809099,NL,NL,0.0,C3,E,7.2,226.08,1,1
89672753,2020-01-20,20,B,11,21,11,40,3QYAAPG,MDKA6F1,GXH2G0H,,3926101000,CN,CN,0.0,FCN1,G,2860.0,1527240.0,1,1
94215567,2020-01-20,40,B,11,21,11,10,21DXEF6,FWVNMKK,7JUUMOF,,207141010,BR,BR,20.0,W2,E,23004.0,13455039.6,0,0
29540507,2020-01-20,30,B,11,21,11,10,L5GONLU,P12ECLQ,J3UWRSR,,4013200000,CN,CN,0.0,FCN1,S,19.5,8597.55,0,0
87603605,2020-01-20,40,B,87,21,18,40,DWNJQL8,V4VP2K5,,MWIDNS,4407119000,UA,UA,5.0,A,E,24500.0,3042900.0,0,0
20284156,2020-01-20,20,B,11,21,11,40,RFVR9PS,2E83XOW,ERYBM20,,8541109000,HK,TH,0.0,C,G,0.8,79.60000000000002,0,0
62937479,2020-01-20,20,B,11,21,11,40,A7POIBB,J1HQZKD,E44MM7Y,,6115950000,FR,FR,0.0,FEU1,S,25.1,534.63,0,0
24095086,2020-01-20,20,B,11,21,43,10,DWNJQL8,D4KBDAP,VQH6DMS,,4202321020,CN,CN,3.2,FCN1,E,70.0,6034.0,1,1
67214706,2020-01-20,20,B,11,21,11,10,CXWWNWO,8OZ1RD1,ISUWA68,,8205599000,CN,CN,3.2,FCN1,G,16.0,280.0,0,0
95245430,2020-01-20,40,B,11,21,43,40,DN7LBUR,EELPGVQ,VFZOUUJ,MWIDNS,8205400000,CN,CN,8.0,A,G,1.4,3.36,0,0
78230380,2020-01-20,20,B,11,21,11,10,X2D9TDI,6WI3Z60,7T0XVZC,,3824999090,DE,DE,6.5,C,E,9640.0,120500.0,0,0
64648207,2020-01-20,40,B,11,21,43,40,7YOSHYM,RCBLCFH,1NYE9WJ,MWIDNS,7326909000,CN,CN,8.0,A,Y,66.0,99.0,0,0
81880267,2020-01-20,20,B,11,21,11,10,B6HB8ZP,OZDV9XY,RFLJFCH,,306171090,VN,VN,0.0,FVN4,B,8172.0,20516623.2,0,0
84528374,2020-01-20,16,B,11,21,11,10,J8V7Z6E,UZWSRZ3,XOWXO9L,,6402911000,CN,CN,0.0,FCN1,E,4501.0,1481729.2,0,0
77526242,2020-01-20,40,B,11,21,18,40,5DVFQUR,N9A4JMJ,UFNMRV4,,8504403090,CN,CN,2.4,FCN1,G,160.0,4336.0,0,0
17414577,2020-01-20,40,B,11,21,11,10,8F95B82,J1HQZKD,PE6X6GZ,,8539491090,CN,CN,8.0,A,G,1.0,1684.5,0,0
49614554,2020-01-20,20,B,11,26,11,10,KR8JM9H,XBQ4OVA,82Z9WH9,,8544429090,CA,CA,8.0,A,Y,10.0,91.0,1,1
52938298,2020-01-21,40,B,11,21,11,40,V5FCG3P,EAHNZTB,,,1207991000,CN,CN,36.0,FCN1,G,28020.0,20860890.0,0,0
30413618,2020-01-21,40,B,11,21,43,40,DWNJQL8,S6KR8Y7,,,7004901000,KR,KR,8.0,A,E,14351.0,6777977.3,0,0
53347137,2020-01-21,16,B,11,21,11,40,CUNC8WE,VSVO2FY,0C582ID,,3924909000,JP,CN,6.5,C,Y,6.0,6.6000000000000005,0,0
74110540,2020-01-21,20,B,11,21,11,10,ZNRJ3PF,PWWGR45,ZR5U4CH,,3506109000,JP,JP,6.5,C,Y,36.0,3272.4,0,0
26250268,2020-01-21,10,B,11,15,14,40,MUXZCRR,8H5AOC3,P3DBABM,,3926909000,CN,CN,6.5,C,E,11.0,6.6,0,0
42585108,2020-01-21,40,B,11,21,11,40,6EREC3Y,1FLJZD6,SWHP4GN,,3924100000,NL,CN,6.5,C,E,90.0,126.0,0,0
47917237,2020-01-21,40,B,11,21,43,40,5JVKX6N,YG3LDQ3,,,3304991000,JP,JP,6.5,C,G,9.0,1602.9,0,0
62545241,2020-01-21,30,B,11,21,14,10,575N8BW,WWTR0T0,SPMRN9P,,6204630000,VN,VN,0.0,FVN1,E,41.4,2724.12,1,1
28516994,2020-01-21,40,B,11,21,11,40,6A0VGYK,80UF6A8,IG7Y31F,,5603910000,CN,TH,8.0,A,Y,2810.2,243363.32,0,0
74543332,2020-01-21,40,B,11,21,11,40,9Z8AYH4,8UDLWKF,,,9030820000,US,US,0.0,CIT,E,2750.0,1301850.0,0,0
79927929,2020-01-21,20,B,11,21,11,10,7GHJ33J,0LOQCO3,1HLSD3H,,8544429090,CN,CN,8.0,A,E,7.0,63.7,0,0
73506910,2020-01-21,40,B,11,21,11,40,UOOH9ZX,9OGGU9Q,E9ZH8JR,,710807000,CN,CN,27.0,A,E,8930.0,2368236.0,0,0
97929075,2020-01-21,40,B,94,21,11,40,7TTJVAJ,XMFKCU1,,,8702402000,RU,RU,10.0,A,B,3454.0,112967905.6,0,0
37374040,2020-01-21,40,B,11,21,11,10,SPUZ923,SMT4VXO,XF34IOQ,,3926909000,CN,CN,3.9,FCN1,Y,140.0,84.0,1,1
42838574,2020-01-21,20,B,11,21,11,10,T3TZ0DI,9PSPPC3,6IV15GL,,7409319000,JP,JP,8.0,A,G,11119.6,55676949.16,1,1
95408564,2020-01-21,30,B,11,21,11,40,HBA4R25,9S6ZLUI,7UXMIRC,,9004909090,CN,CN,2.4,FCN1,Y,525.0,102532.5,0,0
19442614,2020-01-21,40,B,11,21,11,40,158PVN2,0QAM771,QANXX3L,,3926909000,CN,CN,6.5,C,Y,4.0,2.4,0,0
31521760,2020-01-21,40,B,11,21,11,40,8FIQMFG,4RUS242,ZZPCNEC,,7326909000,CN,CN,8.0,A,E,214.9,322.35,1,1
53489137,2020-01-21,20,B,11,21,11,10,UTNPOCA,NDGEE7P,EEQB3ND,,8703401000,JP,JP,8.0,C,G,1640.0,10965040.0,0,0
94251382,2020-01-21,40,B,11,21,43,40,GO1EBDS,V0UTN69,,,3909500000,DE,DE,0.0,FEU1,E,704.0,310252.8,0,0
38007123,2020-01-21,30,B,11,21,11,10,WDN6NM0,EZPV6CR,TZEW4M0,,8507909000,CN,CN,3.2,FCN1,B,84.0,453.6,0,0
42228774,2020-01-21,40,B,11,21,43,40,SL2P7II,CGPQL2J,,,3926909000,CZ,CZ,6.5,C,G,17.0,10.2,0,0
81643827,2020-01-21,40,B,11,21,43,40,DWNJQL8,FHDMYQM,2OQZJ37,,8479899099,DE,DE,0.0,FEU1,E,250.0,525.0,0,0
74795990,2020-01-21,40,B,11,21,11,40,DN7LBUR,EX9ITDQ,V35PQBL,,8516400000,CN,CN,3.2,FCN1,E,4050.0,5257305.0,0,0
25302053,2020-01-21,62,B,11,21,14,40,7GHJ33J,M88BEQK,,,8528529000,DE,DE,0.0,C,B,27.2,75896.16,1,2
71327146,2020-01-21,20,B,11,21,11,10,F2SS4WH,NZS7ECV,W2O1BC0,,8708800000,NL,PL,8.0,A,Y,1100.0,237710.0,0,0
33479801,2020-01-21,40,B,11,21,18,40,46DSL5H,NKB1QJ7,U1XPQ4X,,5407612000,CN,CN,8.0,A,Y,123.0,2976.6,0,0
19244253,2020-01-21,40,B,11,21,11,40,F2SS4WH,LWXRX7T,,,3924909000,CN,CN,0.0,FCN1,G,8.0,8.8,0,0
81715358,2020-01-21,40,B,11,21,11,40,E3Q8ABV,E7W2IOD,,,6108210000,CN,CN,13.0,A,E,20.0,1110.0,1,1
12064997,2020-01-21,20,B,11,21,11,10,YOEFT8N,3BFUK83,DC8ZFRX,,7326909000,CN,CN,0.0,FCN1,Y,50.0,75.0,1,1
73801910,2020-01-21,20,B,11,21,43,40,PF1L1IG,6092V8C,6YJ5BTT,,8537102090,US,US,8.0,A,G,27.4,706.92,1,1
65885306,2020-01-21,40,B,89,21,18,40,R5P6P4N,10TTF21,,MWIDNS,3926909000,CN,CN,3.9,FCN1,E,553.3,331.98,0,0
54419316,2020-01-21,20,B,11,21,11,10,E3Q8ABV,1SO3GD6,,,8543709090,US,US,8.0,A,Y,0.8,20.16,0,0
80469826,2020-01-21,40,B,11,21,11,40,L5GONLU,T0VBTTY,,,8534009000,HK,CN,0.0,C,E,1.5,46.5,1,1
11472854,2020-01-21,40,B,11,21,43,40,89L3UKQ,BDIPD96,WPN0LAZ,,8207509000,US,US,0.0,FUS1,Y,10.8,3020.76,0,0
23172714,2020-01-21,30,B,11,21,43,40,E3Q8ABV,GJ6QPBH,CD1YKQ5,,7117199000,JP,JP,8.0,A,Y,0.4,0.7200000000000001,1,1
40410243,2020-01-21,40,B,11,21,11,40,DWNJQL8,4ZYUO21,,,8504403090,CN,CN,3.2,FCN1,E,509.0,13793.9,0,0
11252724,2020-01-21,40,B,11,21,11,40,6T0AJ3G,DK98G4I,NCM4TBO,,8486902010,US,US,0.0,C,G,2.6,1489.8,0,0
47955867,2020-01-21,30,B,11,21,11,40,ZQLV58T,8WMV8R9,I03XNA6,,8528521000,CN,CN,0.0,C,Y,140.0,54236.0,0,0
