Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS10 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
2020-03-02,28,B,11,21,11,10,9S0RDUA,QJXTKV6,C9DXOFP,MWIDNS,9027509000,AE,KR,8.0,A,G,2.5,4261.5,0,0
2020-03-02,41,B,11,21,11,40,GY2YQE8,WAWPMA8,V5X7KEC,,3924909000,JP,JP,6.5,C,G,0.4,0.44,0,0
2020-03-02,28,B,11,21,11,11,7OB24ZT,960PLU8,JBBMVLK,,9401619000,CN,CN,0.0,C,E,4490.0,68248.0,0,0
2020-03-02,39,B,12,21,12,10,PF1L1IG,TFN07BN,,,6307909000,CN,CN,4.0,FCN1,Y,351.9,809.3699999999999,0,0
2020-03-02,20,B,11,21,11,10,L77JJEG,Y67NG2X,0HN9P0C,,5609003000,CN,CN,8.0,A,B,32.0,1952.0,0,0
2020-03-02,13,B,11,21,10,40,PF1L1IG,5IIG0EF,ENPRUAX,,6204491000,CN,CN,5.2,FCN1,B,16.8,29994.72,0,0
2020-03-02,28,B,11,21,11,10,E3Q8ABV,Q2TO460,HJG8HZU,,8517123010,HK,CN,0.0,C,S,11.0,1483945.1,0,0
2020-03-02,30,B,11,21,11,9,49TKV7A,RB3WXDO,3MZR1DV,,9404900000,CN,CN,8.0,A,G,5.0,115.5,0,0
2020-03-02,20,B,11,21,42,10,GA4B353,6IBOD9C,83XIFPA,,8529909643,DE,VN,8.0,A,G,60.8,2377.28,0,0
2020-03-02,40,B,10,21,43,9,UFO3ZSU,F3VHSLH,TFSGGPB,,6402999000,CN,CN,13.0,A,E,1.0,102.8,0,0
2020-03-02,20,B,11,21,17,39,B3V2GFE,B8GFZM7,OMY3V7Q,,8518109090,HK,HK,6.0,CIT,G,11.4,2022.36,0,0
2020-03-02,30,B,11,21,11,39,3TM1MVE,FOIO9FR,WRC110G,,9620000000,JP,JP,8.0,A,B,6.8,444.72,0,0
2020-03-02,20,B,10,21,11,10,W8UXMQ2,742ZZ5F,KY3NSEY,77BN4M,9025191000,JP,CN,0.0,CIT,G,1.0,106.2,0,0
2020-03-02,14,B,11,25,14,39,NY8G6WH,HOPBSCB,QJVDV0U,EIZP3I,4902909010,JP,JP,0.0,A,Y,24.0,7142.4000000000015,0,0
2020-03-02,18,B,10,21,10,9,E3Q8ABV,80QMY9K,WRC110G,,6211499000,DE,DE,0.0,FEU1,B,5.0,653.0,0,0
2020-03-02,40,B,10,21,10,9,1XCM1XF,4W0T5NY,,,8501520000,TW,TW,8.0,A,G,21.2,298.92,0,0
2020-03-02,30,B,28,11,11,10,SPKIA9H,190M2ZQ,9BQ4WDX,M42A38,7117199000,CN,CN,8.0,A,E,0.2,0.36,0,0
2020-03-02,31,B,88,26,11,40,92OT7J9,HTIRNO7,WRC110G,,9620000000,CN,CN,0.0,FCN4,S,3022.0,197638.8,0,0
2020-03-02,39,B,11,21,11,9,IHD6NWL,A4YAD5K,XOGGBMY,,3926909000,AZ,IT,0.0,FEU1,B,7.1,4.26,0,0
2020-03-02,12,B,12,21,11,40,ZGNH4UK,UUVLKT2,,W6UCD9,6206401000,CN,CN,6.5,E1,E,22.4,427.84,0,0
2020-03-02,40,B,11,21,15,9,RQQ6ONT,99CTORG,8LRIEAD,,3926909000,CN,CN,3.9,FCN1,Y,232.1,139.26,0,0
2020-03-02,40,B,11,21,11,10,UTNPOCA,DHJGU6R,ACZQF57,,5907009000,CN,CN,0.0,FCN1,G,970.0,99231.0,0,0
2020-03-02,19,B,11,21,42,41,VKGYWHO,XAI29G0,IVJ0AF5,,1901209000,IN,IN,8.0,A,S,23400.0,1022580.0,0,0
2020-03-02,41,B,10,21,11,37,A7POIBB,AE19WCX,3EVLVZQ,,9023009000,GB,PL,0.0,CIT,E,382.2,165874.8,1,1
2020-03-02,42,B,10,21,12,40,E3Q8ABV,6BSH9HY,,,710807000,CN,CN,27.0,C,G,120000.0,31824000.0,1,1
2020-03-02,40,B,88,11,19,10,ZQJIYI3,G45ZQWE,EELQQCF,EIZP3I,3923300000,CN,CN,6.5,C,S,50.0,505.0,0,0
2020-03-02,13,B,11,21,11,40,MRI5C77,MKEKJXC,QZ4VE2J,MWIDNS,3918900000,CN,CN,0.0,FCN1,G,762.9,991.77,0,0
2020-03-02,20,B,11,21,11,9,GO1EBDS,383ZS0W,536XCM2,,3926909000,CN,CN,6.5,C,S,250.0,150.0,0,0
2020-03-02,30,B,11,21,41,10,DGIRSXL,YRAVATW,EXQOH66,W6UCD9,8486902010,US,US,0.0,CIT,G,13.9,7964.7,1,1
2020-03-02,20,B,11,21,12,40,6LV96I6,0QBKQW0,G9G9F13,MWIDNS,6204320000,CN,CN,3.9,FCN1,E,81.0,42508.8,0,0
2020-03-02,20,B,11,21,10,10,3BTA0QN,CGWZS9G,GCPNHU7,,1201903000,CN,CN,5.0,W1,B,100000.0,42900000.0,0,0
2020-03-02,11,B,10,21,11,10,FEF6PLH,VX890QW,RJSIIWN,,8543704090,HK,CN,8.0,A,Y,4.0,8.8,0,0
2020-03-02,21,B,12,21,10,10,PF1L1IG,R85ET3O,7JUUMOF,,6006900000,CN,CN,10.0,A,E,24.0,11313.6,0,0
2020-03-02,20,B,11,21,11,38,DWNJQL8,CJ32L9J,,,3926909000,US,NL,6.5,C,E,15.9,9.54,0,0
2020-03-02,39,B,11,21,11,11,DWNJQL8,BDJWVVI,H29XIHZ,,9503003919,CN,CN,4.8,FCN1,E,1426.0,95399.4,0,0
2020-03-02,20,B,11,21,13,40,5XHS2TE,RQ6XE2H,,,7326909000,US,US,0.0,FUS1,G,12.2,18.3,1,1
2020-03-02,20,B,11,21,11,40,T8QITXF,GKLIYC0,UNCISOP,,8532220000,CN,CN,0.0,C,G,139.0,126184.2,0,0
2020-03-02,20,B,11,21,11,40,O2BM2OQ,IQWSYY2,ORFDFOK,,6211429000,VN,VN,0.0,FVN1,E,133.4,5336.0,0,0
2020-03-02,40,B,80,21,11,10,TWNONMM,H184YK0,UXX1AJX,W6UCD9,8477800000,CN,CN,8.0,A,Y,16275.0,5901315.0,1,1
2020-03-02,31,B,11,21,11,40,PF1L1IG,0RGKDIE,PSYHM2J,,6204430000,CN,CN,8.1,E1,G,122.1,15238.079999999998,0,0
2020-03-02,39,B,11,21,12,9,DWNJQL8,JW050ZI,,,2005991000,CN,CN,20.0,A,S,24000.0,1540800.0,0,0
2020-03-02,40,B,86,21,11,10,4NJOZ3J,5KJN8A9,RHV7VYT,,2304000000,IN,IN,0.0,FIN1,Y,90190.0,17830563.0,0,0
2020-03-02,16,B,10,21,11,39,B28XSP7,Q7OEUEH,DII6K0R,,7326909000,JP,JP,8.0,A,G,4.0,6.0,0,0
2020-03-02,39,B,10,21,10,10,9H8F77Y,IFGMYUP,01FHELM,,8414599000,CN,CN,8.0,A,B,7.0,448.69999999999993,0,0
2020-03-02,17,B,11,21,11,39,5JJGE6Q,A2RSO4N,IU5QO7Q,MWIDNS,8202400000,CN,CN,0.0,FCN1,S,9060.2,10652983.16,1,1
2020-03-02,28,B,11,21,10,10,X2D9TDI,5KF0U1Z,4YOBAZ9,,4819200000,CN,CN,0.0,C,G,2820.0,1692.0,0,0
2020-03-02,39,B,11,21,11,10,PF1L1IG,ZB8YXCF,MJ1K2C1,,8703801000,US,US,0.0,FUS1,E,1755.0,2120566.5,0,0
2020-03-02,20,B,11,10,11,10,3ZBT9CA,6NBYQEE,H5BZNDI,W6UCD9,4401310000,VN,VN,0.0,FAS1,B,389820.0,14852142.0,0,0
2020-03-02,39,B,11,21,11,9,158PVN2,EAGYXSH,N4OM299,,3919900000,CN,CN,0.0,FCN1,G,5.0,0.5,0,0
2020-03-02,30,B,11,21,13,10,6UIXBT4,XBAKX3V,GDRFD2Z,,3923500000,CN,CN,6.5,C,Y,1201.9,9134.44,0,0
2020-03-02,21,B,11,21,11,9,PF1L1IG,36YHNFK,VDY9HIP,,8479899099,TW,KR,8.0,A,G,244.0,512.4,1,1
2020-03-02,20,B,11,21,11,10,OQY4ZUC,QZ1WSDM,,,3926909000,CN,CN,3.9,FCN1,S,1337.0,802.1999999999998,0,0
2020-03-02,20,B,83,21,11,10,4D88SMV,CTSVWVD,NGR3MC6,,710807000,VN,VN,27.0,C,Y,48000.0,12729600.0,0,0
2020-03-02,40,B,11,21,41,41,FFYQIST,E3NHM9D,0G8C8BE,MWIDNS,9609101000,HK,CN,8.0,A,G,13.5,101.25,1,1
2020-03-02,20,B,11,21,11,10,G7PWLTZ,U05HKDT,944SRMQ,MWIDNS,6806909000,CA,CA,0.0,FCA1,G,5073.0,1295644.2,0,0
2020-03-02,18,B,91,21,11,10,FVI4U22,IDWL6P4,7PN0VA5,,6811820000,CN,CN,0.0,FCN1,G,1050.0,112350.0,0,0
2020-03-02,38,B,11,21,11,41,UOOH9ZX,Q5J95V6,2N9FMHR,,2005991000,CN,CN,20.0,A,B,2000.0,128400.0,0,0
2020-03-02,32,B,11,21,11,9,GFTAPZC,79C563M,7B6MAYT,,6204621000,CN,CN,7.8,E1,E,46.0,7792.4000000000015,1,1
2020-03-02,39,B,11,21,17,10,DWNJQL8,TYF70GV,PBNAN4Z,,3917400000,US,US,0.0,FUS1,B,1095.9,74849.97,0,0
2020-03-02,19,B,11,21,10,41,6JX3RY5,7KGLWW5,Q757FJ5,,3926901000,VN,VN,6.5,C,G,9.7,306.52,0,0
2020-03-02,19,B,11,21,11,9,PF1L1IG,1ZNY80M,,,8473309090,US,US,0.0,CIT,Y,0.9,70.2,0,0
2020-03-02,42,B,10,21,11,39,PF1L1IG,670EJ1T,,,3304209000,HK,JP,6.5,C,G,61.6,10619.84,0,0
2020-03-02,29,B,84,21,11,10,8R629JR,9QNLQ3M,XQ1Q0Y3,,3926909000,JP,JP,6.5,C,G,6.4,3.84,0,0
2020-03-02,20,B,11,21,18,39,RBKRC5B,LUM1FA5,D1P9T26,,6206300000,CN,CN,13.0,A,E,102.0,22542.0,1,1
2020-03-02,40,B,11,21,11,39,OZB7KED,C0HOFOL,23RIU88,,9503003990,AT,CN,0.0,C,G,2.0,1.2,0,0
2020-03-02,20,B,10,21,11,10,S1N2WHR,FWMIU3R,FJW0GJJ,,8504402019,IN,IN,3.0,C,E,3740.5,2344919.45,1,1
2020-03-02,30,B,11,21,11,10,XFWEY92,K77TT38,EM9OHY9,,9503003919,CN,CN,8.0,A,G,1363.4,91211.46000000002,1,2
2020-03-02,40,B,11,21,15,9,YAHFNQL,YY20OSH,4YJMNDP,,6201931000,CN,CN,13.0,A,G,14.0,11074.0,0,0
2020-03-02,21,B,10,21,11,40,EX4Q9G2,RF0AF19,9UP4MN8,,710807000,CN,CN,27.0,C,B,60000.0,15912000.0,0,0
2020-03-02,39,B,11,21,41,40,YQFTH32,IGP4922,AR291OX,,2836991090,CN,CN,0.0,FCN1,G,20000.0,6688000.0,0,0
2020-03-02,39,B,11,21,41,41,3BTA0QN,ZSWNMC8,NPTBMDV,,4016999000,PT,PT,0.0,FEU1,G,386.0,6986.6,1,1
2020-03-02,40,B,11,21,11,10,3TM1MVE,1EHF9UD,ZCOVSGW,,404901000,NL,NL,3.2,FEU1,G,100000.0,54560000.0,0,0
2020-03-02,29,B,11,21,13,40,NN4BHVR,ZNHEIZN,YOW1M0M,,6206401000,CN,CN,13.0,A,G,34.1,651.3100000000002,0,0
2020-03-02,31,B,11,21,11,10,MUXZCRR,ZKOGXMC,5IZD95H,,1201909000,CN,CN,5.0,W1,E,100000.0,27910000.000000004,0,0
2020-03-02,28,B,11,21,12,10,23TMRU0,803AH17,,,6802930000,CN,CN,8.0,A,S,24127.0,260571.6,0,0
2020-03-02,14,B,11,21,43,39,K8W9S8E,G75VJ3Y,49OAEG0,,4401390000,VN,VN,0.0,FAS1,E,92270.0,1780811.0,0,0
2020-03-02,40,B,11,21,11,9,PH94BII,5IPYRXS,,,3919900000,CN,CN,0.0,FCN1,S,5.0,0.5,0,0
2020-03-02,19,B,12,21,10,9,E3Q8ABV,1S25ZVA,,,9507909000,JP,VN,8.0,A,E,400.0,9680.0,0,0
2020-03-02,41,B,11,21,42,10,H1ZUISK,D7JJHVL,J6CQGJD,,3401119000,QA,BG,6.5,C,G,520.0,115596.0,1,1
2020-03-02,29,B,93,21,10,39,U8YJ1TN,Z7TERAR,Z0TS4AQ,,9403501000,CN,CN,0.0,C,B,586.6,94031.98,0,0
2020-03-02,30,B,11,21,44,10,J1KOE8E,8M4QWU9,KBLH0LM,MWIDNS,8543709090,US,US,8.0,A,Y,3.0,75.6,1,1
2020-03-02,19,B,11,21,43,10,69Z0KLV,0V0DSMB,H7G7RL6,,6307100000,JP,JP,10.0,A,B,65.0,461.5,0,0
2020-03-02,28,B,11,21,11,11,SV1VZBU,1Y6Q3C4,,,803900000,EC,EC,30.0,A,Y,18900.0,1984500.0,0,0
2020-03-02,39,B,11,21,12,9,DWNJQL8,YQP2SA7,X3S3PP4,,6912001090,FI,TH,8.0,A,E,1120.0,113008.0,0,0
2020-03-02,30,B,11,21,11,39,SPUZ923,WTTAMBK,2FCGZI9,,6913109020,CN,CN,8.0,A,G,5.3,10736.21,0,0
2020-03-02,20,B,9,21,10,10,4QADEO0,OQBSZDG,,,3919100000,CN,CN,6.5,C,G,1445.0,18062.5,1,1
2020-03-02,21,B,10,21,10,39,1U0VYZN,MTXBMM0,ONKQE2Z,,8414599000,HK,HK,8.0,A,G,25.4,1628.14,1,2
2020-03-02,21,B,12,21,10,41,OQY4ZUC,ZBV2PV1,,,8473303000,CN,CN,0.0,C,E,6140.9,1483027.35,0,0
2020-03-02,40,B,10,21,11,9,4RAOYT2,ZCXPIQT,V6A1WBG,,3926901000,US,US,0.0,FUS1,E,72.0,2275.2000000000007,0,0
2020-03-02,39,B,11,21,10,11,GY045F5,UVQ1299,IFM6IDF,,9405999000,US,US,0.0,FUS1,G,50.0,1710.0000000000002,0,0
2020-03-02,31,B,11,21,11,41,SV1VZBU,2JOX53T,D57EISM,MWIDNS,9023009000,DE,DE,0.0,FEU1,B,0.2,86.80000000000003,0,0
2020-03-02,21,B,11,21,39,10,PF1L1IG,TVWA2KM,,,5505100000,JP,JP,2.0,A,Y,38872.0,890168.7999999998,0,0
2020-03-02,20,B,10,21,11,10,6V8QPPW,JBRDYDG,DU7VP2J,,701900000,AU,AU,0.0,FAU3,G,209960.0,58116928.0,0,0
2020-03-02,40,B,11,21,11,40,7DPBME9,T7IN89Y,3A260VC,,6214200000,IT,IT,0.0,FEU1,G,22.6,2576.4,0,0
2020-03-02,38,B,11,21,12,9,6V8QPPW,AI1JGDK,,,3926909000,CN,CN,6.5,C,G,11.0,6.6,0,0
2020-03-02,14,B,10,21,11,10,CDO1QN6,LSKUSNM,1NYE9WJ,,8483401090,US,US,0.0,FUS1,E,0.7,122260.52999999998,0,0
2020-03-02,40,B,11,21,11,9,UOOH9ZX,3VBH444,1NS70E4,,6204621000,CN,CN,7.8,E1,Y,1190.0,201586.0,0,0
2020-03-02,31,B,11,21,11,39,7GHJ33J,IT6QYQZ,DC8ZFRX,,6108910000,CN,CN,6.9,FCN1,G,2.4,1296.0,0,0
2020-03-02,40,B,11,25,18,40,272EWDT,WO2YRQ9,1CN7YRL,HE8ATP,3917299000,CN,CN,6.5,C,Y,11971.1,774530.17,0,0
2020-03-02,20,B,84,21,11,10,749ECRU,DIWOW82,FGCH216,,3923100000,CN,CN,3.9,FCN1,S,380.0,1216.0,0,0
2020-03-02,20,B,10,21,17,40,SPKIA9H,UVUUM6F,,,6802930000,CN,CN,8.0,A,E,24800.0,267840.0,0,0
2020-03-02,40,B,12,21,11,40,DWNJQL8,R2KOQ3X,Q0DEF7Y,,3926909000,CN,CN,3.9,FCN1,G,56.0,33.6,0,0
2020-03-02,20,B,11,21,19,40,OZB7KED,XO1G5GH,LKB5R23,MWIDNS,3402139000,JP,JP,8.0,A,Y,396.0,144738.0,0,0
2020-03-02,29,B,11,21,40,9,BTLTCLH,ZOKGG6K,9UP4MN8,,8544200000,CN,CN,8.0,A,B,4389.0,4707641.3999999985,0,0
2020-03-02,41,B,16,21,43,40,TZ20QZV,82SCRHJ,JJBKV2S,MWIDNS,3304991000,JP,JP,6.5,C,Y,13.3,2368.73,1,1
2020-03-02,21,B,11,21,44,40,OOLW1MT,ZA552GP,X3S3PP4,,4707300000,JP,JP,0.0,A,Y,44160.0,953856.0,0,0
2020-03-02,15,B,10,21,10,10,ZQJIYI3,VLB3BAI,Q7Q5NE9,,8536909090,US,IN,0.0,CIT,E,0.9,35.28,0,0
2020-03-02,20,B,12,21,11,10,CC802L0,VMEZI46,20P79IP,,6402999000,CN,CN,9.1,E1,Y,479.5,49292.6,0,0
2020-03-02,39,B,11,21,12,9,DWNJQL8,74SFU6F,,,9603500000,DE,DE,8.0,A,G,5.0,1506.0,1,1
2020-03-02,11,B,11,21,13,40,5PDPMM1,KH39Z8W,MF1KAS0,,7321110000,US,KR,8.0,A,S,13.8,2374.98,0,0
2020-03-02,20,B,12,11,42,10,DB9B0VN,S1Q8VIO,R33TCQW,,8536503000,CN,CN,3.2,FCN1,B,19.2,67537.92,1,1
2020-03-02,39,B,11,21,11,10,PF1L1IG,NAUQTEB,PI4EFF6,,4414000000,CN,CN,8.0,A,G,3.0,213.9,0,0
2020-03-02,20,B,86,21,43,39,RX5F5DZ,UR8VSYK,WPE9IK0,,5407101000,GB,GB,0.0,FGB1,E,25.5,1945.65,1,1
2020-03-02,30,B,11,21,42,10,AFNUX11,4NGIY88,WDI6L6H,,3926909000,HU,HU,0.0,FEU1,E,8.9,5.34,1,1
2020-03-02,39,B,10,21,11,10,JLE5FET,V1TWT3Z,D8LT0TN,,4202999000,CN,CN,2.4,FCN1,Y,1292.0,12532.4,0,0
2020-03-02,20,B,10,21,11,10,6H2BKO4,PBZ1BR5,IB17J2O,,6505009090,CN,CN,8.0,A,E,30.0,231.0,0,0
2020-03-02,41,B,10,21,11,9,UDE9U6H,63BGY69,01FHELM,,6204599000,IT,RO,0.0,FEU1,G,3.0,2190.3,0,0
2020-03-02,20,B,10,21,11,10,OZB7KED,P9X3IFH,Z64QME2,W6UCD9,6205200000,IT,IT,13.0,A,Y,26.0,2069.6,0,0
2020-03-02,20,B,11,21,13,40,RBU0EEG,J6QCVZL,TXBQLS6,,3926909000,CN,CN,6.5,C,E,600.0,360.0,0,0
2020-03-02,20,B,11,21,11,9,PF1L1IG,ZGNLSN5,223VGSD,,7229200000,CN,CN,0.0,FCN1,Y,20000.0,7552000.0,0,0
2020-03-02,20,B,11,21,11,40,I78OVK0,AE19WCX,2OP8S49,,3923210000,CN,CN,3.9,FCN1,E,15.0,82.5,1,1
2020-03-02,20,B,10,21,11,10,TPQTA2O,FKPMBX3,TVNV2TF,,8451509000,CN,CN,0.0,FCN1,G,660.0,220440.0,1,1
2020-03-02,19,B,11,21,11,39,D0QBCYM,22DEZVT,8PS36N7,,6214200000,IT,GB,8.0,A,B,3.0,342.0,0,0
2020-03-02,21,B,11,21,43,10,8BBKYXO,PJ1R5Z7,IU5QO7Q,,3925900000,HK,CN,6.5,C,Y,1.9,487.73,0,0
2020-03-02,19,B,11,21,11,39,23KXTV6,TPGWF5K,29MDKTO,MWIDNS,9615901000,CN,CN,8.0,A,B,20.2,58.58,0,0
2020-03-02,20,B,11,21,11,9,3TB06TL,P3HPF64,23RIU88,W6UCD9,4202921090,CN,CN,3.2,FCN1,G,500.0,300.0,1,1
2020-03-02,40,B,11,12,42,39,DOA1EGY,RO3Q9WB,52SYE1B,,1202420000,CN,CN,230.5,W2,Y,4000.0,2718400.0,0,0
2020-03-02,20,B,12,21,12,10,F463TSU,NCVVO3Q,JIYTEFP,MWIDNS,3822002099,US,US,8.0,A,S,30.0,69162.0,0,0
2020-03-02,20,B,24,21,11,40,G0314EF,O50NT31,NXER64D,30GFAP,4202399000,GB,IT,0.0,FEU1,E,1.9,190.95,0,0
2020-03-02,40,B,10,21,11,10,CXWWNWO,Z7ACT95,RTYX0YA,,6204630000,CN,CN,6.5,E1,S,22.0,1447.6,0,0
2020-03-02,40,B,10,21,10,9,A4VPLN7,4A5Q0GM,7PN0VA5,,9403209000,CN,CN,0.0,FCN1,G,2500.0,21250.0,0,0
2020-03-02,19,B,11,21,11,10,PM3LF7N,6OONFX4,UMDAFL0,EIZP3I,8541409090,CN,CN,0.0,C,E,20.0,21620.0,0,0
2020-03-02,31,B,10,21,41,40,1XFQZDH,7LP4ZB8,9Q4L7VU,,2009790000,TR,TR,12.2,FTR1,B,17600.0,12849760.0,0,0
2020-03-02,41,B,10,21,11,9,AZI5L7O,XKTLN6H,H9NE890,,3004909900,GB,FR,0.0,FEU1,S,265.0,73670.0,0,0
2020-03-02,21,B,12,21,11,11,DWNJQL8,TVWA2KM,,,3301299000,BE,BE,5.0,A,E,1.0,1234.6,0,0
2020-03-02,18,B,12,21,11,10,OHE0O8U,9DWH650,EHO6U6M,,6108210000,CN,CN,6.9,FCN1,E,1766.0,98013.0,0,0
2020-03-02,20,B,11,21,11,40,47V4A0K,742ZZ5F,QM5LVF2,,7019400000,CN,CN,0.0,FCN1,G,22943.0,25588327.9,0,0
2020-03-02,19,B,11,21,11,9,HK3I8L2,LD3UM1L,I5WBVH5,,6206401000,CN,CN,6.5,E1,B,15.0,286.5,0,0
2020-03-02,40,B,11,21,11,9,UOOH9ZX,XON4795,ZYZ8542,,8210005000,CN,CN,3.2,FCN1,S,649.6,19228.16,0,0
2020-03-02,39,B,11,21,12,9,PF1L1IG,07ZAV4B,,,710807000,VN,VN,27.0,A,G,24000.0,6364800.0,0,0
2020-03-02,19,B,11,21,11,41,0CA1MYJ,ESO4IB4,69OJUBS,,3402202000,DE,DE,6.5,C,G,635.0,58737.5,0,0
2020-03-02,20,B,11,21,11,10,B6HB8ZP,MPFK8XA,AGO01ZV,,1604199010,CN,CN,14.0,FCN1,B,5500.0,10523700.0,0,0
2020-03-02,41,B,10,21,10,10,UN8ZIU6,OGIGPJ9,OWDTE12,,6913909090,CN,CN,8.0,A,B,11.5,120.75,1,1
2020-03-02,41,B,10,21,11,9,UFO3ZSU,WZ7IC04,6PSLO3X,,6403599000,CN,CN,13.0,A,E,2.0,1367.6,0,0
2020-03-02,30,B,11,21,11,39,8QPSQOT,V7C3Y30,71YM7R0,,7204210000,JP,JP,0.0,A,E,137320.0,2087264.0,0,0
2020-03-02,28,B,11,21,11,41,JV09A3F,F77KQ1A,3CSQGE5,,8479909060,JP,JP,8.0,A,G,2.3,1132.5199999999998,0,0
2020-03-02,41,B,10,21,43,9,UFO3ZSU,D9117A8,HBJXEK9,,6203390000,IT,IT,13.0,A,E,9.0,11276.1,0,0
2020-03-02,21,B,12,21,10,10,OQY4ZUC,53UG2Q2,,,4420909090,VN,VN,8.0,A,E,11.5,19.55,0,0
2020-03-02,41,B,10,21,11,38,43MSLZK,H8JRSLI,BXAWPQO,,9503003493,JP,CN,8.0,A,E,5.4,1420.2,0,0
2020-03-02,28,B,11,21,11,10,M3G2YGG,PIY3G6N,FCE8F43,,9507901000,CN,CN,0.0,FCN1,G,6480.0,83592.0,0,0
2020-03-02,20,B,12,21,45,10,158PVN2,BBXTY2E,WZJ9T0A,MWIDNS,5212130000,KH,KH,10.0,A,E,1.0,1604.7,0,0
2020-03-02,20,B,10,21,11,10,Z1KBQ7D,1TB82D5,HKVSV3F,,8703239020,US,DE,8.0,C,Y,2119.0,20554.3,0,0
2020-03-02,20,B,11,21,10,10,OZB7KED,XON4795,YLSHCWD,,6109101000,JP,PT,13.0,A,G,35.0,546.0,0,0
2020-03-03,31,B,11,21,43,9,RJ537HX,HW96MLB,7JNMC08,,3926909000,CN,CN,3.4,FCN1,B,694.0,416.4,0,0
2020-03-03,40,B,11,21,11,40,FU4QYZ3,4M82NLC,LO6CIV2,,7013490000,CN,CN,0.0,FCN1,Y,6.0,1277.4,0,0
2020-03-03,40,B,89,21,11,39,B28XSP7,DQBACA8,AOV761W,,2905173000,JP,JP,5.5,C,G,300.0,203820.0,0,0
2020-03-03,40,B,11,21,41,10,U915W03,2DF9221,HI5YSBM,MWIDNS,8428909000,NL,DE,0.0,C,G,2895.0,28950.0,0,0
2020-03-03,20,B,10,21,42,10,OZB7KED,LYK26EE,1WDMQOO,,4707100000,PR,US,0.0,A,E,147038.0,1146896.4,0,0
2020-03-03,40,B,12,21,42,10,7KC9889,SYGXG2Q,8MGFKXB,W6UCD9,1806201000,CH,CH,4.8,FEF1,B,33.0,47289.0,0,0
2020-03-03,40,B,11,21,44,10,DB7JDWC,3IERDCQ,QMUO40K,,6307909000,CN,CN,4.0,FCN1,G,420.0,966.0,0,0
2020-03-03,39,B,10,21,11,39,C6MLPCX,CEWTZDM,HO1ECC0,W6UCD9,8708999000,CN,CN,8.0,A,G,58.0,406.0,1,1
2020-03-03,8,B,10,21,10,9,7Y5OGPF,A1V6GIL,,,2106909099,IN,IN,8.0,A,G,1.0,126.5,0,0
2020-03-03,41,B,10,21,11,40,6OCN09E,DR7DIW9,QWQ1MB5,VZIZJJ,6802230000,CN,CN,8.0,A,Y,31.0,1258.6,0,0
2020-03-03,17,B,11,21,11,10,P0PG8TK,K8NEZFJ,V733VML,5I78ZR,6204530000,CN,CN,13.0,A,G,3.1,124.0,0,0
2020-03-03,40,B,12,21,41,10,YAHFNQL,4TZ1E4K,JKN1GOM,,2204211000,US,US,15.0,F,Y,10.0,1320.0,0,0
2020-03-03,20,B,10,21,42,10,0M7YBNH,BMWTSU2,W8DAW78,,6110301000,US,HN,13.0,A,E,17.0,1577.6,1,1
2020-03-03,39,B,10,21,15,10,I768TB2,86KBTHK,J78SYRB,W6UCD9,6208999000,CN,CN,13.0,A,G,8.0,1724.0,0,0
2020-03-03,41,B,11,21,18,40,TFLXB68,VTFK3P0,CQRI1YG,,3926400000,CN,CN,6.5,C,S,32.1,125.19,0,0
2020-03-03,21,B,84,21,11,40,I78OVK0,FJYWUPW,PZUJ0PF,,6402919000,CN,CN,13.0,A,G,1.0,373.5,0,0
2020-03-03,20,B,10,21,11,10,1XCM1XF,AUC3VAW,AM05MDE,,7103999090,TH,TH,5.0,A,G,0.2,171.36,0,0
2020-03-03,20,B,11,21,11,10,OZB7KED,2PC1TP3,Y2PCIUX,,2846909000,FR,FR,0.0,FEU1,G,40.0,124120.0,0,0
2020-03-03,20,B,12,21,11,10,ZQJIYI3,HZR7FCY,JWVB7XA,,3402903000,NO,NO,6.5,C,E,28.4,8608.04,0,0
2020-03-03,41,B,10,21,11,39,37P1HWU,3TWTAS8,,,9025192090,NL,NL,0.0,FEU1,G,2.0,936.0,0,0
2020-03-03,31,B,10,21,11,10,DWNJQL8,GD0B63Q,KFFK172,,8443991000,JP,JP,0.0,CIT,E,4.5,299.25,0,0
2020-03-03,42,B,10,21,12,10,43MSLZK,XIKK7OW,,,8471499000,US,CN,0.0,C,B,56.6,52156.9,0,0
2020-03-03,13,B,92,21,11,40,IP2CUKX,4YYQLMO,1IPF8KA,,5705000000,HK,CN,10.0,A,E,4.3,179.73999999999995,0,0
2020-03-03,21,B,10,21,11,10,6LV96I6,ING7J5L,MB06XRW,,9027802090,CN,CN,0.0,CIT,B,1.8,5865.66,0,0
2020-03-03,17,B,10,21,11,10,F463TSU,0G4C99Q,,,9403900000,CN,CN,8.0,A,Y,129.2,12.92,0,0
2020-03-03,21,B,11,21,11,40,DWNJQL8,G31SE9V,,,3926909000,CN,CN,6.5,C,E,100.0,60.0,1,1
2020-03-03,20,B,78,21,11,40,A4VPLN7,7NBM1N0,0OMV69U,77BN4M,2005991000,CN,CN,20.0,A,Y,24000.0,1540800.0,0,0
